Identificador|periodo|DIAS1|DIAS2|DIAS3|DIAS4|DIAS5|DIAS6|DIAS0|Numero_Producto|GENERO|Saldo_Mora1|Cupo|Saldo_Mora2|Saldo1|Saldo_Mora3|Saldo2|Saldo_Mora4|Saldo3|Saldo_Mora5|Saldo4|Saldo_Mora6|Saldo5|Saldo6
92966479069|201709|27|0|0|0|0|0|56|5|F|45298,05|1467048,05|0|0|0|0|3539|1620528,3|29825|1149514,3|38070|1145324,55|1118958,82
92966450234|201806|0|0|0|0|0|0|0|1||0|0|0|353900|0|0|0|0|0|0|0|0|0
92966480479|201709|0|0|0|0|0|0|10|1||24912|1210833,92|44495|3701128,92|81994|3707922,92|77796|3306518,92|64088,92|2736188,92|58635|2730735|1443809
92966475779|201806|0|0|0|0|0|0|0|1|F|0|48885536,92|0|48444715,92|0|47997615,17|0|47544145,66|0|47084216,37|0|46617735,25|47328913,76
92966506238|201806|0|0|0|0|0|0|0|1|M|||||||||||||0
92966445330|201709|0|0|0|0|0|0|0|1||||||0|0|0|0|0|0|0|0|0
92966445362|201709|0|0|0|0|0|0|0|1|M|||||||||||||
92966512001|201712|8|5|5|7|8|6|5|2|M|254583,85|7003081,44|259354,81|6854123,73|259059,05|6697800,17|525018,98|6805399,03|492096,53|6611747,1|259342,8|6215860,35|5790944,83
92967421390|201803|0|0|0|0|0|0|0|1|M|||||||0|0|0|0|0|0|0
92967411903|201709|0|0|0|NA|NA|NA|0|1|F|0|6433656,83|0|6064682,17|0|5691520,53|0|5314124,95|0|4932446,39|0|4546436,74|4156046,84
92966494213|201806|0|0|0|0|0|0|0|3|F|||||||0|14000000|0|14062103,46|0|13737078,73|13408727,87
92966477139|201709|42|72|0|0|0|0|10|1|F|81900|1289030,9|27558|1180935,79|81678|1204904,79|67823|1168871,79|26085|1308282,79|25398|1288293,79|1317574,79
92967385536|201809|69|99|127|161|189|NA|36|3|F|0|11542420.58|0|11234879.26|404030.7|11328939.54|0|10612490.4|404227.67|10701832.32|0|9980232.09|9660353.08
92966444869|201809|0|0|0|0|0|NA|0|1|M|||||||||||0|1659240.03|1659240.03
92966459332|201712|0|0|0|0|0|0|0|2||||||||||||||
92966525023|201809|114|144|172|206|234|NA|81|1|M|0|63880771.32|0|63262459.54|1336727.42|63972866.84|2873365.91|64875072.87|752124.08|62111181.27|2272948.92|62981032.01|63041525.17
92966473754|201709|85|0|NA|NA|NA|NA|53|2|F|416731,57|25189235,34|0|24650997,98|0|24528257,24|0|24404269,51|0|24279021,47|0|24152500,24|24024693,65
92966471286|201806|14|14|11|0|0|0|12|1||||||||||||||
92967478325|201809|0|0|0|0|0|NA|0|3||||||||||||||
92966450036|201803|0|0|0|0|0|0|0|1|M|||||||||||||
92966486445|201806|0|0|0|13|0|0|10|2|F|174149|6799162,61|572977,52|6961565,61|1022133,23|7127817,61|718927,82|6559187,92|72606|6497744,92|182133|6552534,22|6329358,71
92966494333|201712|0|0|0|0|0|0|0|1|F|||||0|10114527|0|10070385,03|0|10025522,05|0|9979925,77|9933583,03
92966497046|201709|5|4|2|5|2|2|3|1|F|0|9024958,75|0|8936185,24|244642,86|9090577,51|0|8754182,91|0|8660903,95|243592,47|8809666,16|8642483,85
92966475944|201709|0|0|0|0|0|NA|0|1|F|0|0|0|0|0|0|0|0|0|0|17282|3121162,07|3161907,07
92966439425|201712|0|0|0|0|0|0|0|1|M|0|10725109,81|0|10575105,54|0|10423017,2|0|10268817,53|0|10112476,24|0|9953963,04|9793248,64
92967501793|201806|113|144|172|205|235|263|81|1||3692|301563|18319|972174,11|720395,51|987970|13327|932386,37|22474|315563,9|690|130717,86|301643,86
92967370486|201803|0|0|0|0|0|0|0|1|M|13503|1126862,34|38360|1151719,34|12928|994817,14|10920|963721,14|32871|985672,14|10929|904912,14|1433239,14
92967456063|201806|0|0|0|0|0|0|0|2|F|||||||||||||
92966484352|201803|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966504536|201712|0|9|37|70|101|130|41|3|M|0|251390|3686|590406|8907|470836|9384|496220|9118|383040|9280|432280|500931
92966500364|201806|0|17|0|17|0|14|15|1|F|0|14344373,33|0|14196201,12|449108,65|14494117,21|0|13890733,8|447759,67|14181073,8|448294,15|14020979,97|13408783,12
92966451330|201803|5|36|65|97|128|156|3|1|M|||||||||||||
92966505174|201712|0|0|0|0|0|0|0|1|M|||||||||||0|6824,32|0
92966454298|201712|0|0|0|0|0|0|0|1|M|0|16299306,46|0|15981272,57|0|15658302,12|0|15330319,35|0|14997246,44|0|14659004,61|14315513,01
92966446632|201712|0|0|23|56|87|116|0|1|M|34494|868921,9|26925|2526001,35|80991|2634667,35|88859|2583793,35|67473,99|2701591,34|82562,99|2765467,34|2886908,34
92966477343|201806|0|0|0|0|0|0|0|1|F|68365|2697450,51|61761|2588606,05|68177|2810313,97|70187|2670291,25|64218|2512549,83|59868|2831228,87|2971576,49
92966472883|201712|0|0|0|0|0|0|0|1|F|91082|4090220,3|94321|3997924,77|85510|4045123,43|96212|3922497,61|13073|109171|11557|889057|3479426,81
92967407320|201712|119|147|175|208|239|268|85|1||||||||||||||
92966486539|201709|NA|NA|NA|NA|NA|NA|0|1|F|0|36048938,74|0|35735682,27|0|35419689,78|0|35100937,36|0|34779400,9|0|34455056,08|34127878,38
92966462213|201709|0|0|0|0|0|0|0|1|F|||||||0|30261500|0|29772907,91|0|29279204,65|28780337,77
92967433491|201803|0|0|NA|NA|NA|NA|0|1|F|||||||||||||
92966469048|201712|0|0|0|0|0|0|0|1|F|||||||||||||
92966446577|201803|0|4|33|65|96|124|1|2|M|687520,34|54342860,33|0|53112022,71|0|52562341,51|1179187,62|53185408,89|901203,52|52344790,39|0|50874361,19|50298467,11
92966494278|201712|0|0|0|0|0|0|5|2||||0|4018487,29|0|3882040,39|0|3743228,78|0|3602011,11|208232,29|3666578,46|3520189,12
92967392267|201806|56|0|23|56|86|114|24|2|F|||||||||||||
92966523250|201709|41|71|99|133|161|189|9|1|M|519769,42|19881516,69|519683,21|19594390,45|519591,08|19303895,97|519499,59|19010000,8|519780,59|18713035,78|519317,64|18425813,06|18245424,21
92966475401|201712|0|0|0|0|0|0|9|1||0|0|12393|764763|12392|731728|12805|764533|12087|731219|11226|1082135|1047188
92966513358|201712|0|0|0|0|0|0|0|1||||||||||||0|2765588,13|2646557,35
92966507327|201806|0|23|0|0|0|20|0|1|M|||||||||||||
92966448415|201806|104|135|163|167|197|225|72|1|M|43417|1884058,84|45816|1780802,45|42920|1668699,4|38430|1552667,34|34990|1443325,75|30400|1317992,47|1199440,68
92967485987|201806|84|0|20|23|53|81|52|2|M|0|30342125,88|0|30156285,54|0|29968200,61|0|29777843,83|0|29585186,94|0|29390203,71|29192864,86
92966468382|201809|0|0|0|0|0|NA|0|1|F|1106081.63|70521442.93|0|69038427.79|0|68657217.66|1096944.8|69368626.69|0|67876193.14|0|67465180.51|68134985.32
92966511348|201803|91|122|151|183|NA|NA|58|2|M|1944717,98|24434191,04|1328663,92|23382639,98|1339920,46|22954136,74|709148,5|21879300,19|1437575,43|22159315,7|1523633,08|21792573,06|21099836,75
92967415596|201809|0|0|0|0|0|NA|0|2||0|0|0|0|0|0|0|0|0|0|0|0|0
92966447219|201712|NA|NA|27|60|91|120|57|7||||||||6927,58|6927,58|6927,58|6927,58|6927,58|6927,58|
92966446339|201809|0|0|0|0|0|NA|9|2|M|133689|11120503.06|342355|11299700.03|199749|11048997.05|210356|11256324.42|209262|11155808.38|187174|11009548.73|10923148.09
92967456078|201806|63|63|91|2|32|60|61|3|F|925332,96|90896273,79|925237,46|90737276,88|925322,87|90577194,2|925224,78|90415651,35|923031,82|90250726,94|1848079,94|91011745,93|90772318,46
92966486664|201803|0|0|0|0|0|0|1|2|F|||||||||0|77110208,39|289925,97|76738577,61|77270090,81
92967451903|201809|87|117|145|179|207|NA|54|1|M|1106865.58|23537746.72|559722.9|22666063.31|0|21780942.62|550164.7|21998155.58|536653.78|21647585.34|0|20768167.47|20421889.32
92966474441|201712|NA|NA|NA|NA|NA|NA|0|1|F|0|4688100,29|0|4402351,6|0|4113361,19|0|3821090,82|0|3525504,06|0|3226563,08|2585282,83
92967421295|201709|42|42|0|0|0|0|10|1||||8729|860329|16116|917986|14006|896373|13445|868818|14753|1202348|1221253
92967501768|201803|0|0|0|0|0|0|0|1|M|18821|1282350,58|19248|1340965,43|19838|1329136,84|19320|1248959,83|18616|1207088,82|17998|1164393,82|1124240,98
92966468611|201712|0|0|0|12|0|NA|41|2||94218|4237659|88698|3726357|75091|3676749|129117,12|4125040|511781,4|4497260|5443|5443|0
92967501758|201712|0|0|0|0|0|0|0|1|F|40827|1918777,26|43497|2041335,33|39663|1980414,33|43358|2036040,02|42317|2021730,11|44064|2034552,39|2024259,39
92966457873|201709|NA|NA|NA|NA|NA|NA|0|1|F|||||||||||||
92966468543|201809|NA|NA|11|45|73|NA|11|5|F|||||||||1840.43|1840.43|601.84|601.84|
92966473408|201803|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966512630|201709|88|118|0|27|NA|NA|56|1|M|0|13966654,36|0|13629226,73|0|13275569,92|485661,16|13404218,66|484814,26|13042971,88|473185,18|12667523,33|12794751,56
92967403761|201809|NA|NA|NA|NA|NA|NA|0|1||0|0|0|7000|0|272393.1|0|0|0|0|0|0|299305
92966452323|201803|89|120|149|181|0|0|56|1||6122|626189|14439|634506|20450|663060|31247|681634|13662|672177|27166|687448|698130
92966457028|201806|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92967405366|201709|37|67|95|129|127|155|5|2|M|||||||||||||6025705,17
92966466299|201712|0|0|0|0|0|0|0|1||0|56779718,9|0|56629877,31|0|56478727,55|0|56326257,95|0|56172456,49|0|56017312,14|55860812,85
92966457134|201709|0|0|0|0|0|0|0|1||||||||0|0|0|0|0|0|0
92966450624|201809|0|0|0|0|0|NA|0|1|M|46002|3887877.84|2445|5635330.84|75832|5708717.84|75168|5591183.45|74361|5465004.45|66810|5329467.45|5199209.45
92966524997|201709|46|45|42|46|13|41|45|1|M|488354,02|9062595,57|512749,88|8649879,07|1033191,25|8728832,29|496086,89|7745818,8|515463,76|7314822,22|1039369,05|7383844,63|6378100,64
92966457464|201803|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966457418|201712|0|0|0|0|0|NA|0|1|F|0|15196194,36|0|14905337,78|0|14611074,06|0|14313363,28|0|14012165,06|0|13707438,56|13399142,44
92966468756|201709|0|13|0|0|9|0|10|1|F|0|0|0|0|0|0|0|0|0|0|0|0|5344203
92967396235|201709|0|0|0|0|0|0|0|1||5030|548544,23|4135|418613,32|8809|900087,09|7057|739070,85|6537|685039,41|14534|1937835,04|2395283,04
92966449456|201809|0|3|0|4|0|NA|1|6|M|||0|80164428.44|0|79024419.38|0|77866838.87|224130.98|76915544.92|2431002.69|77928872.53|74285928
92966442543|201803|0|0|0|0|0|0|0|1|M|||||0|0|0|0|0|0|0|0|0
92967427805|201806|0|0|0|0|0|0|0|1|F|||0|16500000|0|16580081,79|390264,11|16775048,22|379152,63|16383830,29|379152,63|16184135,27|15982203,68
92966500200|201709|30|60|88|122|150|178|0|1|F|10177|18760123,78|10053|18532159,08|9928|18301859,74|9809|18063110,49|9675|17834166,19|9546|17596721,49|17356840,17
92966475692|201806|0|0|0|0|0|0|0|2||34770|1162730,48|34891|1200948,48|36989|1184704,48|34920|1167378,48|34309|1150360,48|34939|1121962,48|1235023,48
92966455481|201806|0|0|0|0|0|0|0|1||||||||||||||
92966445851|201709|0|0|0|0|0|0|1|1||0|8519342,2|0|8262243,37|0|8014586,89|0|7771962,86|0|7544314,98|0|7343460,4|7165161,04
92966475048|201809|4|3|1|4|1|NA|1|1|F|476988.02|26768567.99|997556.69|27038709.1|516428.69|26287420.5|1037305.22|26550010.37|517935.95|25823921.18|1043745.33|26183151.55|26031358.19
92966486285|201803|5|0|0|6|0|0|3|1|F|0|35643330,22|0|34528321,24|0|33412995,11|0|32298285,71|0|31182863,04|0|30069013|28955176,52
92967436367|201803|3|34|63|95|96|124|1|2|M|0|4675973,89|125394,88|4743022,26|123297,69|4681756,02|125369,73|4623824,45|78540,45|4516144,97|125338,52|4501235,22|4438636,4
92966444928|201803|0|0|0|0|0|0|0|1|M|0|21151157,22|0|20674695,11|0|20193533,87|0|19707627,26|0|19216928,02|0|18721388,87|18220962,57
92966516363|201709|75|105|133|NA|NA|NA|43|2|M|53516,47|1408638,05|33087|1285317,64|186991,73|1930210,64|54570|1639562,46|264932,28|1677264,46|9184|1669874,23|1710548,23
92966456424|201709|0|0|0|0|0|0|10|1|M|20275|907123|21016|960016|23572|958636|21388|956460|21374|956500|20087|955151|956498
92966512672|201803|0|0|0|0|0|0|0|1|M|0|249000|0|249000|0|294695|0|0|0|0|0|0|331000
92966504902|201803|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966474474|201712|21|49|77|20|0|19|18|2||489291,65|18070110,05|544689,65|17795934,31|0|16986579,64|554191,88|17333715,45|529046,41|17030376,64|560114,46|16745994,11|15837289,42
92966467227|201709|27|57|85|119|147|175|85|3|F|38069|1021562|18388|1062221|33920|942812|10764|881496|30691|901423|76103|919466|1035624
92966445053|201806|0|0|0|0|0|0|0|1|M|61134|3698802,46|60093|3628448,76|58329|3587447,19|225895,7|3654867,86|57053|3502567,94|51207|3419761,93|3358058,4
92966494332|201806|0|0|0|0|0|0|0|1|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92967413977|201803|66|97|126|6|37|65|33|1||20741|956296,39|18197|948076,39|18787|940488,39|18089|932050,39|18575|924054,39|19055|915861,39|906406,39
92966456253|201712|0|0|0|0|0|0|0|1|M|49568|2629998,41|57793|2322691,41|50576|2125495,41|52982|2351779,41|52079|1986233,41|51465|2167555,41|2394483,41
92966503545|201803|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966447273|201803|0|0|0|0|0|0|0|1|M|||||||||0|0|37061|4540838|4207779
92966457308|201806|42|0|0|0|0|0|43|2|F|16041|1085811,44|12652|1024084,44|12199|965103,61|12168,32|26418,44|29376,32|43268,44|588|16866|17934
92966458573|201712|62|90|118|151|182|211|28|2|F|19711|1226570,1|50239|1313048,1|227201,41|1341432,1|18384|960764,77|47578|1344458,77|24825|1094486,89|1120487,89
92966464199|201806|0|0|0|NA|NA|NA|0|1|F|||||||||||||
92967494341|201712|0|0|0|0|0|0|0|1||||||||||||||56117939,73
92966478787|201806|0|30|0|0|0|0|0|1|F|||||||||||||
92966439163|201712|0|0|0|0|0|0|0|1||0|0|156825|155409|0|0|0|0|0|0|0|0|0
92966478164|201712|0|0|0|0|0|0|20|2|F|0|7192347,1|0|6929649,68|0|6978057,52|0|6733539,2|0|6780577,09|0|6533838,65|6579481,51
92967374777|201709|0|0|0|0|0|0|0|1||5969|517869|4970|410339|3855|790604|5500|584584|9075|393659|7402|351431|329505
92966511408|201803|0|0|0|0|0|0|0|1|M|0|27143904,15|192487,28|27099823,41|0|26667861,59|0|26425442,43|0|26180041,46|0|25931622,5|25680148,34
92966465797|201712|0|0|0|7|0|0|5|3|F|||||||||||||61225918,24
92966461571|201709|0|0|0|0|0|0|0|2|F|||0|0|0|0|0|0|0|0|0|0|0
92966450477|201712|0|0|0|0|0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0|0
92966505281|201709|39|0|6|40|37|65|7|3|M|||||||||||||14197210,03
92966512586|201809|0|0|0|0|0|NA|0|1||||0|0|0|0|0|0|0|0|0|0|0
92966467851|201712|0|0|0|0|0|0|0|1|F|||||||||||||
92966461276|201709|0|0|0|0|0|0|0|1|F|58366|1998770,07|48469|1381934,99|42523|1600771,25|43869|1925764,83|56289|2725746,29|72106|2457961,28|9245,28
92966484468|201709|12|42|41|0|0|8|10|1|F|22594|1091813,83|55163,51|1788577,34|43482|1628158,65|40817|2497915,65|71232|3286927,65|245689,51|3355737,65|3261829,65
92966512168|201709|0|0|0|0|0|0|0|1|M|42709|4008276,9|57484|4273660,9|66043|3897252,03|60052|3230274,07|32218|2594492,07|27619|2377085,07|2180500,07
92967459597|201712|0|0|0|0|0|0|0|1|M|0|4958724,36|0|4914062,17|0|4868466,6|0|4821916,44|0|4774392,54|0|4725874,72|4676341,77
92966478701|201806|13|0|0|0|11|0|0|1|F|9073|176493,97|2597,97|416108,97|10229|543262,97|7716|610578,97|20550|934582,97|30367|1334214,97|1159267,97
92966503787|201712|0|0|0|0|0|0|0|1||0|0|0|0|0|0|0|0|0|0|0|0|0
92966454349|201803|103|134|163|195|226|254|70|1|M|1941|647|0|0|0|0|0|0|0|0|0|0|0
92966500244|201809|0|0|0|0|0|NA|0|1||60337|1863923.69|22745|1761412.04|19517|1717113.73|65918|2389754.73|46555.42|2247965.47|21286|2332741.21|2900737.15
92966512506|201809|0|0|0|0|0|NA|0|3|M|209923|25636722.54|304100|24350772.34|189404|18474683.33|0|0|53425|5086100.01|9786|2084701|11584030.28
92966512179|201803|0|7|7|7|7|0|5|1||0|8569079,25|426936,59|8665569,59|598341,73|8503517,56|1032527,93|8192683,41|592065,73|7408937,32|2555|6473014,81|6749170,43
92966454898|201809|0|0|0|0|0|NA|0|1|M|229423|6628205.6|79330|6048888.32|66909|5786963.85|198796|5918850.85|60997|5302326.83|50991|5041189.39|5155798.39
92966512997|201803|0|13|0|13|13|10|10|1||0|14898686,47|0|14692916,58|455309,26|14939053,75|443842,04|14714955,84|0|14054967,09|0|13835246,96|13611892,97
92966450005|201806|0|0|0|0|NA|NA|0|1|M|||||||||||||
92966457468|201712|0|0|0|0|NA|NA|0|1|F|0|4893939,59|0|4837442,34|0|4780148,84|0|4722046,96|0|4663125,55|0|4603373,5|4542778,65
92966472075|201806|0|0|0|13|0|0|10|1|F|32435|1432338,23|34979|1401781,79|102278,97|1520661,79|33733|1532994,79|36746|1496121,97|34726|1454971,15|1521897,24
92966497267|201709|54|84|0|0|21|21|22|2|F|125222|3937526,47|306931,99|4223136,47|545157,54|4317141,47|156908|5635736,53|172396|5878283,36|162715|5859776,36|5562077,36
92966449877|201806|110|141|169|NA|NA|NA|78|1|M|0|52212779,66|0|51375507,83|0|50530923,77|0|49678963,22|0|48819561,77|0|47952654,91|48510368
92966487454|201803|116|147|176|208|239|0|83|1|F|65984|1892094,86|146810,99|1957430,86|76087|1871469,64|57596|1406904,64|42188|1083084,64|91463,77|1108179,64|1134150,64
92966504871|201712|0|0|0|0|4|0|0|1|M|||||||||||||
92966457033|201803|0|0|0|0|0|0|0|2|F|0|35695279,12|0|35492933,7|0|35287561,92|0|35079118,32|0|34867557,41|0|34652832,73|34434895,77
92966487456|201709|6|5|0|28|25|25|35|2|F|518701,73|96853350,82|1189006,27|97235224,14|1068567,95|96824165,28|1068287,84|96531058,5|0|95167720,2|1068615,34|95939045,89|95639754,93
92966453292|201803|0|14|0|0|0|9|8|1|M|27416|1159453,72|19758|1204491,72|26787|1130276,72|26045|1107376,23|25611|1092544,23|29234|1159609,23|1144465,23
92966474730|201803|0|0|10|0|14|0|8|1|F|62991|2642443,66|88001|3533150,89|88910|3794302,77|94278|3432992,29|81635|3763555,55|91684|3771796,55|3887258,64
92967463427|201709|0|0|0|0|0|0|0|2|M|||||||||||||
92966526088|201712|0|0|0|0|0|0|0|1|M|0|24519380,88|0|24291874,57|0|24059609,32|0|23822485,42|0|23580401,18|0|23333253,59|23080936,49
92966445918|201712|92|120|148|181|212|241|58|3||339030,4|10606108,26|685725,32|10777240,31|338386,17|10261143,57|338035,49|10070999,87|0|9549907,56|339355,52|9703638,31|9515004,06
92966446152|201709|0|0|0|0|0|0|0|1||||||||||||||
92967421389|201809|34|32|0|0|1|NA|1|3||5219|278724|10764|879064|63492.08|1019166|106390.63|990711|6013|549720.53|6911|455014.53|463239
92966442922|201712|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966511972|201809|0|3|1|0|0|NA|1|1|M|0|14017024.98|763201.02|14112667.23|803390.88|13485191.51|806205.8|12820421.25|798730.33|12145488.25|791883.42|11471065.54|10797456.92
92966470270|201712|75|103|0|0|14|0|41|2|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92967477107|201809|0|0|0|0|0|NA|0|4|M|11301|997329.62|0|0|11106|1003415.34|11576|964347.41|10969|984835.22|8986|1003160|1000324.9
92966487340|201809|0|0|0|0|0|NA|0|2|F|0|0|0|0|0|0|0|0|0|0|0|0|0
92966463368|201809|0|0|0|0|0|NA|0|1|F|3081|7219043|19|171319|160|438236|532|532|189|1924753.54|1922|2888071|3738859.46
92966512773|201803|0|0|0|0|0|0|0|2|M|||||||||||||
92966442948|201709|NA|NA|NA|NA|NA|NA|0|1|M|0|45887466,87|0|45517167,74|0|45142530,39|0|44763504,08|0|44380037,96|944005,68|44936085,51|43599577,56
92966455735|201712|0|0|0|0|0|0|0|1|M|||||||||||||
92967387168|201809|NA|NA|NA|NA|NA|NA|85|2|M|||||||||||||
92966487315|201809|0|0|0|0|0|NA|0|6|F|44996|44996|18834|1027356.07|16220|907894.91|15740|698529.01|18326|746455.01|16030|1937486.8|605222.8
92966507286|201803|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966479003|201803|15|16|14|16|16|0|13|3|F|0|90785965,04|0|90447366,28|0|90106248,56|0|89762593,83|0|89416383,99|0|89067598,99|89871427,59
92966486313|201709|0|13|0|14|42|8|0|1|F|||||||||||||9972697
92966474081|201806|0|0|0|0|0|0|0|1|F|0|17217669,57|0|16995993,77|0|16772298,97|0|16546565,02|0|16318774,8|0|16088909,19|15856949,05
92966459224|201712|0|0|0|0|0|0|15|1|F|||||||||||||
92967489278|201806|11|0|0|11|0|8|9|3|F|1123608,3|110644119,2|1123423,21|110447801,7|0|109126758|1123160,5|110050797,8|1123357,74|109850362,2|0|108524849,4|109444248
92966445916|201809|0|0|0|0|0|NA|0|3|M|28056|1227802|27334|1226213.2|27753|1227401.46|27471|1223998.31|27512|1226310.31|25888|1223304.75|1225308.55
92966438380|201712|0|0|0|0|0|0|0|1|M|||||||0|16000000|0|16000000|0|16130131,96|15907316,2
92966526005|201803|0|0|0|0|0|0|0|1|M|0|29802483,88|0|29470524,92|0|29135168,5|0|28796379,35|0|28454121,18|0|28108359,74|27759058,73
92966453757|201712|0|0|0|0|0|13|0|1|M|894214,39|53960606,31|894405,39|53633227,33|893779,68|53301679,57|0|52073590,59|0|51735858,86|22114,79|51416785,33|51049989,43
92966438575|201806|0|0|0|0|0|0|0|1|F|||0|0|7417|1524269,89|60|483302|5729|2269186|0|0|0
92966520209|201709|0|0|0|14|0|0|0|1|M|97947|4230911,21|103128|5093105,47|808911,77|5206439,47|100422|4176036,35|95997|4509787,37|97591|3971045,58|3776452,92
92966524131|201709|42|72|100|134|NA|NA|10|1||45074|1874688|40894|1715582|39929|1551700|33510|1378210|30858|1225180,36|44977,47|1070343|890935
92966454911|201712|0|0|0|0|0|0|0|1|M|0|4038002,13|0|3957019,65|0|3874593,94|0|3790700,42|0|3705312,83|0|3618403,93|3529946,45
92967402550|201803|0|0|0|0|0|0|0|1|M|||||||||||0|60200000|60200000
92966451062|201806|75|106|134|167|197|225|43|1||29113|1228390|79480|1257132|134175|1285947|28558|1225677|78966|1253436|79581|1230126|1222680,7
92967407303|201803|70|101|130|162|193|221|37|1|F|474|965301,48|14711|979538,48|14594|954012,48|13958|937454,48|37624|951786,48|16307|911816,48|963572,48
92966447574|201709|0|NA|NA|NA|NA|NA|10|1|M|59135|3051912,1|66538|3209223,25|52029|104812,63|1323|48964,16|1139|48037,17|1012|46914,69|47100,3
92967428086|201709|0|0|0|0|0|0|0|1|M|||||||||||||
92966461571|201712|NA|NA|NA|NA|NA|NA|0|1|F|0|7098408,81|0|7055732,28|151371,82|7163804,16|0|6968499,94|151369,92|7075295,97|0|6878701,64|6832816,67
92967403154|201809|NA|NA|NA|NA|NA|NA|0|1|M|0|1221559.28|0|1133228.45|0|1043993.58|0|953845.59|0|862774.42|0|770770.99|677826.23
92966484305|201712|0|0|0|NA|NA|NA|7|1|F|1629|5776256,87|0|5443448,75|630460,28|5738971,57|1270390,02|6040163,38|1451047,96|5878239,8|1180973,46|5261696,04|3731385,77
92966511392|201806|0|0|0|0|0|0|56|3|M|11354|33747595,87|0|33240729,42|0|32737631,82|0|32226831,54|0|31708211,99|0|31181652,53|30647031,5
92966453320|201712|0|9|0|0|0|0|0|1|M|11098|518434,4|10774|501624,49|9396|481090,76|10817|465371,5|9334|445663,74|9866|428476,94|407059,14
92966454101|201712|NA|NA|NA|NA|NA|NA|49|1|M|||||||||||||0
92966443098|201712|0|0|0|0|0|0|0|1||||||||||||||20185404
92966451944|201709|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|0
92966511957|201712|0|0|0|0|0|0|0|1|M|43905|4138249,81|88840|8820428,28|38931|3849250,01|43479|3743591,93|47078|6624578,32|79916|6546608,32|6316428,28
92967374658|201803|116|147|176|208|239|267|83|1||||||0|0|0|0|0|0|0|0|58
92966438358|201806|0|0|0|13|11|9|10|1|M|0|0|0|0|0|0|0|0|0|0|0|1962800|13041944
92966448552|201803|0|0|0|0|0|0|0|1|M|0|0|0|0|0|0|0|0|0|0|0|0|55
92966449846|201709|0|13|0|0|0|0|0|1|M|18855|905211,15|18944|882005,15|17852|855857,15|17982|831839,15|17513|807202,15|15209|776411,15|742474,15
92967475559|201809|21|51|79|113|141|NA|49|1|F|||||||||||||
